date,venue,title,year,synopsis,url,cost,details,rating,posterSource,poster
"13 Jul 2016",pier-1-riverside-park-south-manhattan,Basquiat,1996,"Basquiat tells the story of the meteoric rise of youthful artist Jean-Michel Basquiat. Starting out as a street artist, living in Thompkins Square Park in a cardboard box, Jean-Michel is ""...",http://www.nycgovparks.org/events/2016/07/13/summer-on-the-hudson-pier-i-picture-show,,"6:30 p.m. –11:00 p.m.",R,http://ia.media-imdb.com/images/M/MV5BMTY4NDY1NzkxN15BMl5BanBnXkFtZTYwMDkwMzE5._V1_SX300.jpg,/img/posters/2016/basquiat-1996.jpg
"20 Jul 2016",pier-1-riverside-park-south-manhattan,Arthur,1981,"Arthur is a happy drunk with no pretensions at any ambition. He is also the heir to a vast fortune which he is told will only be his if he marries Susan. He does not love Susan, but she ...",http://www.nycgovparks.org/events/2016/07/20/summer-on-the-hudson-pier-i-picture-show,,"6:30 p.m. –11:00 p.m.",PG,http://ia.media-imdb.com/images/M/MV5BMTI0OTI2Mjg2OF5BMl5BanBnXkFtZTYwNzk0NDI5._V1_SX300.jpg,/img/posters/2016/arthur-1981.jpg
"27 Jul 2016",highland-park-queens,"The Incredibles",2004,"A family of undercover superheroes, while trying to live the quiet suburban life, are forced into action to save the world.",http://www.nycgovparks.org/events/2016/07/25/movies-under-the-stars-presents-the-incredibles,,"7:30 p.m. –9:00 p.m.",PG,http://ia.media-imdb.com/images/M/MV5BMTY5OTU0OTc2NV5BMl5BanBnXkFtZTcwMzU4MDcyMQ@@._V1_SX300.jpg,/img/posters/2016/the-incredibles-2004.jpg
"27 Jul 2016",pier-1-riverside-park-south-manhattan,"Dog Day Afternoon",1975,"A man robs a bank to pay for his lover's operation; it turns into a hostage situation and a media circus.",http://www.nycgovparks.org/events/2016/07/27/summer-on-the-hudson-pier-i-picture-show,,"6:30 p.m. –11:00 p.m.",R,http://ia.media-imdb.com/images/M/MV5BMTQyNjQ5NjczM15BMl5BanBnXkFtZTYwNDA4MTk4._V1_SX300.jpg,/img/posters/2016/dog-day-afternoon-1975.jpg
"3 Aug 2016",pier-1-riverside-park-south-manhattan,"The Royal Tenenbaums",2001,"An estranged family of former child prodigies reunites when their father announces he is terminally ill.",http://www.nycgovparks.org/events/2016/08/03/summer-on-the-hudson-pier-i-picture-show,,"6:30 p.m. –11:00 p.m.",R,http://ia.media-imdb.com/images/M/MV5BMjA0MjcwNDgzNl5BMl5BanBnXkFtZTgwNzMwODQxMTE@._V1_SX300.jpg,/img/posters/2016/the-royal-tenenbaums-2001.jpg
"10 Aug 2016",pier-1-riverside-park-south-manhattan,"(Audience Vote)",,,http://www.nycgovparks.org/events/2016/08/10/summer-on-the-hudson-pier-i-picture-show,,"“Mary and Max” vs “Carol” vs “The Warriors”.

6:30 p.m. –11:00 p.m.",,,
"10 Aug 2016",target-community-garden-brooklyn,"The Strange Love of Martha Ivers",1946,"A ruthless, domineering woman is married to an alcoholic D.A., her childhood companion who is the only living witness to her murder of her rich aunt seventeen years earlier.",http://www.nycgovparks.org/events/2016/08/10/classic-film-series,,"8:00 p.m. –10:00 p.m.",UNRATED,"http://ia.media-imdb.com/images/M/MV5BMjAyMjA2NTM2N15BMl5BanBnXkFtZTcwMDU3ODU1NQ@@._V1._CR40,33,272,419_SX89_AL_.jpg_V1_SX300.jpg",/img/posters/2016/the-strange-love-of-martha-ivers-1946.jpg
"17 Aug 2016",pier-1-riverside-park-south-manhattan,"Auntie Mame",1958,"An orphan goes to live with his free-spirited aunt. Conflict ensues when the executor of his father's estate objects to the aunt's lifestyle.",http://www.nycgovparks.org/events/2016/08/17/summer-on-the-hudson-pier-i-picture-show,,"6:30 p.m. –11:00 p.m.",UNRATED,http://ia.media-imdb.com/images/M/MV5BMTMyOTg0NTc2Ml5BMl5BanBnXkFtZTcwMTA1NTUxMQ@@._V1_SX300.jpg,/img/posters/2016/auntie-mame-1958.jpg
"17 Aug 2016",target-community-garden-brooklyn,"Young Man with a Horn",1950,"A young trumpeter enjoys highs (musical success, fame, and fortune) and lows (sour marriage, death of his mentor, bout with alcoholism).",http://www.nycgovparks.org/events/2016/08/17/classic-film-series,,"8:00 p.m. –10:30 p.m.",APPROVED,http://ia.media-imdb.com/images/M/MV5BMjIyNTU1MjAyM15BMl5BanBnXkFtZTgwNjg0MDgyMTE@._V1_SX300.jpg,/img/posters/2016/young-man-with-a-horn-1950.jpg
"24 Aug 2016",jane-bailey-memorial-garden-brooklyn,"Buck and the Preacher",1972,"A wagon master and a con-man preacher help freed slaves dogged by cheap-labor agents out West.",http://www.nycgovparks.org/events/2016/08/24/classic-film-series,,"8:00 p.m. –10:30 p.m.",PG,http://ia.media-imdb.com/images/M/MV5BMTY5NTc4MjkwN15BMl5BanBnXkFtZTcwMzg1MzIyMQ@@._V1_SX300.jpg,/img/posters/2016/buck-and-the-preacher-1972.jpg
"31 Aug 2016",jane-bailey-memorial-garden-brooklyn,"Paris Blues",1961,"During the 1960s, two American ex-pat jazz musicians living in Paris meet and fall in-love with two American tourist girls.",http://www.nycgovparks.org/events/2016/08/31/classic-film-series,,"8:00 p.m.–10:30 p.m.",APPROVED,http://ia.media-imdb.com/images/M/MV5BMTkxNTIyMDcwMV5BMl5BanBnXkFtZTYwMDY4ODg5._V1_SX300.jpg,/img/posters/2016/paris-blues-1961.jpg
"6 Jul 2016",summerscreen,Scream,1996,"Attempting to cope with her mother's murder, Sidney and her horror movie-obsessed friends are stalked by a murderer who seems to have a hard time letting the past go.",http://www.summerscreen.org,,"Music starts at 6pm, films at sundown.",R,http://ia.media-imdb.com/images/M/MV5BMjA2NjU5MTg5OF5BMl5BanBnXkFtZTgwOTkyMzQxMDE@._V1_SX300.jpg,/img/posters/2016/scream-1996.jpg
"13 Jul 2016",summerscreen,"Harold & Kumar Go To White Castle",2004,"An Asian-American office worker and his Indian stoner friend embark on a quest to satisfy their desire for White Castle burgers.",http://www.summerscreen.org,,"Music starts at 6pm, films at sundown.",R,http://ia.media-imdb.com/images/M/MV5BNDQyMTg3Mzk4MV5BMl5BanBnXkFtZTcwMDM4NzUyMQ@@._V1_SX300.jpg,/img/posters/2016/harold-kumar-go-to-white-castle-2004.jpg
"20 Jul 2016",summerscreen,"The Fast and the Furious",2001,"Los Angeles police officer Brian O'Connor must decide where his loyalties really lie when he becomes enamored with the street racing world he has been sent undercover to destroy.",http://www.summerscreen.org,,"Music starts at 6pm, films at sundown.",PG-13,http://ia.media-imdb.com/images/M/MV5BMjAwNTQ0Nzc2M15BMl5BanBnXkFtZTcwNTk1MDIwNA@@._V1_SX300.jpg,/img/posters/2016/the-fast-and-the-furious-2001.jpg
"27 Jul 2016",summerscreen,"10 Things I Hate About You",1999,"A new kid must find a guy to date the meanest girl in school, the older sister of the girl he has a crush on, who cannot date until her older sister does.",http://www.summerscreen.org,,"Music starts at 6pm, films at sundown.",PG-13,http://ia.media-imdb.com/images/M/MV5BMTI4MzU5OTc2MF5BMl5BanBnXkFtZTYwNzQxMjc5._V1_SX300.jpg,/img/posters/2016/10-things-i-hate-about-you-1999.jpg
"3 Aug 2016",summerscreen,"The Royal Tenenbaums",2001,"An estranged family of former child prodigies reunites when their father announces he is terminally ill.",http://www.summerscreen.org,,"Music starts at 6pm, films at sundown.",R,http://ia.media-imdb.com/images/M/MV5BMjA0MjcwNDgzNl5BMl5BanBnXkFtZTgwNzMwODQxMTE@._V1_SX300.jpg,/img/posters/2016/the-royal-tenenbaums-2001.jpg
"10 Aug 2016",summerscreen,"(Audience Pick)",,,http://www.summerscreen.org,,"“Almost Famous” vs “Fifth Element” vs “Fast Times at Ridgemont High” vs “Snakes on a Plane” vs “Superbad” vs “You Got Served”. Vote at http://www.summerscreen.org/vote/

Music starts at 6pm, films at sundown.",,,
"7 Jul 2016",brooklyn-bridge-park,"Singin' in the Rain",1952,"A silent film production company and cast make a difficult transition to sound.",http://www.brooklynbridgepark.org/events/movies-with-a-view-movie-1,,6pm,APPROVED,http://ia.media-imdb.com/images/M/MV5BMTUxMTIyNTI4Nl5BMl5BanBnXkFtZTcwNTk1ODQyMg@@._V1_SX300.jpg,/img/posters/2016/singin-in-the-rain-1952.jpg
"14 Jul 2016",brooklyn-bridge-park,"Harold & Kumar Go To White Castle",2004,"An Asian-American office worker and his Indian stoner friend embark on a quest to satisfy their desire for White Castle burgers.",http://www.brooklynbridgepark.org/events/movies-with-a-view-2,,6pm,R,http://ia.media-imdb.com/images/M/MV5BNDQyMTg3Mzk4MV5BMl5BanBnXkFtZTcwMDM4NzUyMQ@@._V1_SX300.jpg,/img/posters/2016/harold-kumar-go-to-white-castle-2004.jpg
"21 Jul 2016",brooklyn-bridge-park,"Purple Rain",1984,"A young musician, tormented by an abusive situation at home, must contend with a rival singer, a burgeoning romance and his own dissatisfied band as his star begins to rise.",http://www.brooklynbridgepark.org/events/movies-with-a-view-3,,6pm,R,http://ia.media-imdb.com/images/M/MV5BMTk1ODQ1MzgxM15BMl5BanBnXkFtZTcwMTM1NzMyMQ@@._V1_SX300.jpg,/img/posters/2016/purple-rain-1984.jpg
"28 Jul 2016",brooklyn-bridge-park,"It Happened One Night",1934,"A spoiled heiress, running away from her family, is helped by a man who is actually a reporter in need of a story.",http://www.brooklynbridgepark.org/events/movies-with-a-view-4,,6pm,UNRATED,http://ia.media-imdb.com/images/M/MV5BMTczOTQ1MTQ4MF5BMl5BanBnXkFtZTcwODI2MDk4OQ@@._V1_SX300.jpg,/img/posters/2016/it-happened-one-night-1934.jpg
"4 Aug 2016",brooklyn-bridge-park,"American Graffiti",1973,"A couple of high school grads spend one final night cruising the strip with their buddies before they go off to college.",http://www.brooklynbridgepark.org/events/movies-with-a-view-5,,6pm,PG,http://ia.media-imdb.com/images/M/MV5BMjI5NjM5MjIyNF5BMl5BanBnXkFtZTgwNjg2MTUxMDE@._V1_SX300.jpg,/img/posters/2016/american-graffiti-1973.jpg
"11 Aug 2016",brooklyn-bridge-park,Selma,2014,"A chronicle of Martin Luther King's campaign to secure equal voting rights via an epic march from Selma to Montgomery, Alabama in 1965.",http://www.brooklynbridgepark.org/events/movies-with-a-view-6,,6pm,PG-13,http://ia.media-imdb.com/images/M/MV5BODMxNjAwODA2Ml5BMl5BanBnXkFtZTgwMzc0NjgzMzE@._V1_SX300.jpg,/img/posters/2016/selma-2014.jpg
"18 Aug 2016",brooklyn-bridge-park,"A League Of Their Own",1992,"Two sisters join the first female professional baseball league and struggle to help it succeed amidst their own growing rivalry.",http://www.brooklynbridgepark.org/events/movies-with-a-view-7,,6pm,PG,http://ia.media-imdb.com/images/M/MV5BMTM1NzQ1OTM3NF5BMl5BanBnXkFtZTcwMDAwMjUyMQ@@._V1_SX300.jpg,/img/posters/2016/a-league-of-their-own-1992.jpg
"25 Aug 2016",brooklyn-bridge-park,"(Public Vote)",,,http://www.brooklynbridgepark.org/events/movies-with-a-view-8,,"“The Sandlot” vs “Milk” vs “La Bamba”

6pm",,,
"20 Jun 2016",bryant-park,"(To Be Announced)",,,http://www.bryantpark.org/plan-your-visit/filmfestival.html,,"8-9pm – 11pm, open 5pm onwards",,,
"27 Jun 2016",bryant-park,"(To Be Announced)",,,http://www.bryantpark.org/plan-your-visit/filmfestival.html,,"8-9pm – 11pm, open 5pm onwards",,,
"4 Jul 2016",bryant-park,"(To Be Announced)",,,http://www.bryantpark.org/plan-your-visit/filmfestival.html,,"8-9pm – 11pm, open 5pm onwards",,,
"11 Jul 2016",bryant-park,"(To Be Announced)",,,http://www.bryantpark.org/plan-your-visit/filmfestival.html,,"8-9pm – 11pm, open 5pm onwards",,,
"18 Jul 2016",bryant-park,"(To Be Announced)",,,http://www.bryantpark.org/plan-your-visit/filmfestival.html,,"8-9pm – 11pm, open 5pm onwards",,,
"25 Jul 2016",bryant-park,"(To Be Announced)",,,http://www.bryantpark.org/plan-your-visit/filmfestival.html,,"8-9pm – 11pm, open 5pm onwards",,,
"1 Aug 2016",bryant-park,"(To Be Announced)",,,http://www.bryantpark.org/plan-your-visit/filmfestival.html,,"8-9pm – 11pm, open 5pm onwards",,,
"8 Aug 2016",bryant-park,"(To Be Announced)",,,http://www.bryantpark.org/plan-your-visit/filmfestival.html,,"8-9pm – 11pm, open 5pm onwards",,,
"15 Aug 2016",bryant-park,"(To Be Announced)",,,http://www.bryantpark.org/plan-your-visit/filmfestival.html,,"8-9pm – 11pm, open 5pm onwards",,,
"22 Aug 2016",bryant-park,"(To Be Announced)",,,http://www.bryantpark.org/plan-your-visit/filmfestival.html,,"8-9pm – 11pm, open 5pm onwards",,,
"27 May 2016",intrepid,"Top Gun",1986,"As students at the United States Navy's elite fighter weapons school compete to be best in the class, one daring young pilot learns a few things from a civilian instructor that are not taught in the classroom.",http://socratessculpturepark.org/programs/films/,,"6:30pm, space very limited",PG,http://ia.media-imdb.com/images/M/MV5BMTY3ODg4OTU3Nl5BMl5BanBnXkFtZTYwMjI1Nzg4._V1_SX300.jpg,/img/posters/2016/top-gun-1986.jpg
"7 Jul 2016",intrepid,"Star Trek",2009,"The brash James T. Kirk tries to live up to his father's legacy with Commander Spock keeping him in check as a vengeful, time-traveling Romulan creates black holes to destroy the Federation one planet at a time.",https://www.hudsonriverpark.org/events/star-trek-2009,,"6:30pm, space very limited",PG-13,http://ia.media-imdb.com/images/M/MV5BMjE5NDQ5OTE4Ml5BMl5BanBnXkFtZTcwOTE3NDIzMw@@._V1_SX300.jpg,/img/posters/2016/star-trek-2009.jpg
"14 Jul 2016",intrepid,"Star Trek IV: The Voyage Home",1986,"To save Earth from an alien probe, Admiral Kirk and his fugitive crew go back in time to 20th century Earth to retrieve the only beings who can communicate with it, humpback whales.",https://www.hudsonriverpark.org/events/star-trek-iv-the-voyage-home,,"6:30pm, space very limited",PG,http://ia.media-imdb.com/images/M/MV5BMjEzOTk1ODU1Ml5BMl5BanBnXkFtZTcwODEwNDI4OA@@._V1_SX300.jpg,/img/posters/2016/star-trek-iv-the-voyage-home-1986.jpg
"21 Jul 2016",intrepid,"Star Trek II: The Wrath of Khan",1982,"With the assistance of the Enterprise crew, Admiral Kirk must stop an old nemesis, Khan Noonien Singh, from using the life-generating Genesis Device as the ultimate weapon.",https://www.hudsonriverpark.org/events/star-trek-the-wrath-of-khan,,"6:30pm, space very limited",PG,http://ia.media-imdb.com/images/M/MV5BMTcwNjc5NjA4N15BMl5BanBnXkFtZTcwNDk5MzI4OA@@._V1_SX300.jpg,/img/posters/2016/star-trek-ii-the-wrath-of-khan-1982.jpg
"29 Jul 2016",intrepid,"Galaxy Quest",1999,"The alumni cast of a space opera television series have to play their roles as the real thing when an alien race needs their help.",https://www.hudsonriverpark.org/events/galaxy-quest,,"6:30pm, space very limited",PG,http://ia.media-imdb.com/images/M/MV5BMjA0NjM1ODkyMl5BMl5BanBnXkFtZTcwODY0NDMzMg@@._V1_SX300.jpg,/img/posters/2016/galaxy-quest-1999.jpg
"5 Aug 2016",intrepid,"Big Hero 6",2014,"The special bond that develops between plus-sized inflatable robot Baymax, and prodigy Hiro Hamada, who team up with a group of friends to form a band of high-tech heroes.",https://www.hudsonriverpark.org/events/iron-giant,,"6:30pm, space very limited",PG,http://ia.media-imdb.com/images/M/MV5BMDliOTIzNmUtOTllOC00NDU3LWFiNjYtMGM0NDc1YTMxNjYxXkEyXkFqcGdeQXVyNTM3NzExMDQ@._V1_SX300.jpg,/img/posters/2016/big-hero-6-2014.jpg
"3 May 2016",yotel,Casablanca,1942,"In Casablanca, Morocco during the early days of World War II, an American expatriate meets a former lover, with unforeseen complications.",http://rooftopcinemaclub.com/newyork/tickets/yotel/,$33,"8pm, tickets sell out fast",PG,http://ia.media-imdb.com/images/M/MV5BMjQwNDYyNTk2N15BMl5BanBnXkFtZTgwMjQ0OTMyMjE@._V1_SX300.jpg,/img/posters/2016/casablanca-1942.jpg
"4 May 2016",yotel,"American Psycho",2000,"A wealthy New York investment banking executive hides his alternate psychopathic ego from his co-workers and friends as he delves deeper into his violent, hedonistic fantasies.",http://rooftopcinemaclub.com/newyork/tickets/yotel/,$33,"8pm, tickets sell out fast",R,http://ia.media-imdb.com/images/M/MV5BMjIyMTYwMTI0N15BMl5BanBnXkFtZTgwNTU2NTYxMTE@._V1_SX300.jpg,/img/posters/2016/american-psycho-2000.jpg
"8 May 2016",yotel,"The Goonies",1985,"In order to save their home from foreclosure, a group of misfits set out to find a pirate's ancient treasure.",http://rooftopcinemaclub.com/newyork/tickets/yotel/,$33,"8pm, tickets sell out fast",PG,http://ia.media-imdb.com/images/M/MV5BMTEyMzM3NDQyMjJeQTJeQWpwZ15BbWU4MDE4ODY0NjEx._V1_SX300.jpg,/img/posters/2016/the-goonies-1985.jpg
"9 May 2016",yotel,Room,2015,"A kidnapped mother and son escape from a room in which they have endured imprisonment for the entirety of the boy's life. Upon breaking free from its confines, they experience a dramatic homecoming, provoking insight into the depths of imagination and the extent of a mother's love.",http://rooftopcinemaclub.com/newyork/tickets/yotel/,$33,"8pm, tickets sell out fast",R,http://ia.media-imdb.com/images/M/MV5BMjE4NzgzNzEwMl5BMl5BanBnXkFtZTgwMTMzMDE0NjE@._V1_SX300.jpg,/img/posters/2016/room-2015.jpg
"10 May 2016",yotel,"Breakfast at Tiffany’s",1961,"A young New York socialite becomes interested in a young man who has moved into her apartment building.",http://rooftopcinemaclub.com/newyork/tickets/yotel/,$33,"8pm, tickets sell out fast",,http://ia.media-imdb.com/images/M/MV5BMzg3NTI2NzU2NF5BMl5BanBnXkFtZTcwMjQxMTQ5OQ@@._V1_SX300.jpg,/img/posters/2016/breakfast-at-tiffany-s-1961.jpg
"11 May 2016",yotel,"Taxi Driver",1976,"A mentally unstable Vietnam War veteran works as a night-time taxi driver in New York City where the perceived decadence and sleaze feeds his urge for violent action, attempting to save a preadolescent prostitute in the process.",http://rooftopcinemaclub.com/newyork/tickets/yotel/,$33,"8pm, tickets sell out fast",R,http://ia.media-imdb.com/images/M/MV5BMTQ1Nzg3MDQwN15BMl5BanBnXkFtZTcwNDE2NDU2MQ@@._V1_SX300.jpg,/img/posters/2016/taxi-driver-1976.jpg
"15 May 2016",yotel,"Blade Runner",1982,"A blade runner must pursue and try to terminate four replicants who stole a ship in space and have returned to Earth to find their creator.",http://rooftopcinemaclub.com/newyork/tickets/yotel/,$33,"8:15pm, tickets sell out fast",R,http://ia.media-imdb.com/images/M/MV5BMTA4MDQxNTk2NDheQTJeQWpwZ15BbWU3MDE2NjIyODk@._V1_SX300.jpg,/img/posters/2016/blade-runner-1982.jpg
"16 May 2016",yotel,"Cinema Paradiso",1988,"A filmmaker recalls his childhood, when he fell in love with the movies at his village's theater and formed a deep friendship with the theater's projectionist.",http://rooftopcinemaclub.com/newyork/tickets/yotel/,$33,"8:15pm, tickets sell out fast",R,http://ia.media-imdb.com/images/M/MV5BMjIzMTgzOTEwOF5BMl5BanBnXkFtZTgwNTUxNjcxMTE@._V1_SX300.jpg,/img/posters/2016/cinema-paradiso-1988.jpg
"17 May 2016",yotel,"Dirty Dancing",1987,"Spending the summer at a Catskills resort with her family, Frances ""Baby"" Houseman falls in love with the camp's dance instructor, Johnny Castle.",http://rooftopcinemaclub.com/newyork/tickets/yotel/,$33,"8:15pm, tickets sell out fast",PG-13,http://ia.media-imdb.com/images/M/MV5BMTc3MDY3ODQ2OV5BMl5BanBnXkFtZTgwOTQ2NTYxMTE@._V1_SX300.jpg,/img/posters/2016/dirty-dancing-1987.jpg
"18 May 2016",yotel,"Straight Outta Compton",2015,"The group NWA emerges from the mean streets of Compton in Los Angeles, California, in the mid-1980s and revolutionizes Hip Hop culture with their music and tales about life in the hood.",http://rooftopcinemaclub.com/newyork/tickets/yotel/,$33,"8:15pm, tickets sell out fast",R,http://ia.media-imdb.com/images/M/MV5BMTA5MzkyMzIxNjJeQTJeQWpwZ15BbWU4MDU0MDk0OTUx._V1_SX300.jpg,/img/posters/2016/straight-outta-compton-2015.jpg
"22 May 2016",yotel,"The Big Lebowski",1998,"""The Dude"" Lebowski, mistaken for a millionaire Lebowski, seeks restitution for his ruined rug and enlists his bowling buddies to help get it.",http://rooftopcinemaclub.com/newyork/tickets/yotel/,$33,"8:15pm, tickets sell out fast",R,http://ia.media-imdb.com/images/M/MV5BMTQ0NjUzMDMyOF5BMl5BanBnXkFtZTgwODA1OTU0MDE@._V1_SX300.jpg,/img/posters/2016/the-big-lebowski-1998.jpg
"23 May 2016",yotel,"The Danish Girl",2015,"A fictitious love story loosely inspired by the lives of Danish artists Lili Elbe and Gerda Wegener. Lili and Gerda's marriage and work evolve as they navigate Lili's groundbreaking journey as a transgender pioneer.",http://rooftopcinemaclub.com/newyork/tickets/yotel/,$33,"8:15pm, tickets sell out fast",R,http://ia.media-imdb.com/images/M/MV5BMjA0NjA4NjE2Nl5BMl5BanBnXkFtZTgwNzIxNTY2NjE@._V1_SX300.jpg,/img/posters/2016/the-danish-girl-2015.jpg
"24 May 2016",yotel,Clueless,1995,"A rich high school student tries to boost a new pupil's popularity, but reckons without affairs of the heart getting in the way.",http://rooftopcinemaclub.com/newyork/tickets/yotel/,$33,"8:15pm, tickets sell out fast",PG-13,http://ia.media-imdb.com/images/M/MV5BMTgxODIxODE2MF5BMl5BanBnXkFtZTgwOTA4NjQxMTE@._V1_SX300.jpg,/img/posters/2016/clueless-1995.jpg
"25 May 2016",yotel,"The Big Short",2015,"Four denizens in the world of high-finance predict the credit and housing bubble collapse of the mid-2000s, and decide to take on the big banks for their greed and lack of foresight.",http://rooftopcinemaclub.com/newyork/tickets/yotel/,$33,"8:15pm, tickets sell out fast",R,http://ia.media-imdb.com/images/M/MV5BMjM2MTQ2MzcxOF5BMl5BanBnXkFtZTgwNzE4NTUyNzE@._V1_SX300.jpg,/img/posters/2016/the-big-short-2015.jpg
"29 May 2016",yotel,Labyrinth,1986,"A selfish 16-year old girl is given 13 hours to solve a labyrinth and rescue her baby brother when her wish for him to be taken away is granted by the Goblin King.",http://rooftopcinemaclub.com/newyork/tickets/yotel/,$33,"8:15pm, tickets sell out fast",PG,http://ia.media-imdb.com/images/M/MV5BMTczNTkyOTIzN15BMl5BanBnXkFtZTgwNjY3MjQxMDE@._V1_SX300.jpg,/img/posters/2016/labyrinth-1986.jpg
